CH2CN,H,,CH3CN,,,,,1.100E-25,-1.800E+00,0.000E+00,1.000E+01,0.000E+00,2.000E-10,0.000E+00,0.000E+00,3.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"k0 from our semi empirical model Hébrard et al. [2013] / k_inf by comparison with H + C2H5 (Hanning-Lee & Pilling [1992], Harding & Klippenstein [1998])"
CH2CN,CH3,,C2H5CN,,,,,2.000E-23,-3.500E+00,0.000E+00,1.000E+01,0.000E+00,6.000E-11,0.000E+00,0.000E+00,3.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"k0 from our semi empirical model Hébrard et al. [2013], k_inf from CH3 + CH3 "
CH2CN,C2H3,,SOOTN,,,,,6.000E-20,-3.500E+00,0.000E+00,1.000E+01,0.000E+00,8.000E-11,0.000E+00,0.000E+00,2.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,k0 from our semi empirical model Hébrard et al. [2013] / k_inf from capture rate theory
C3N,H,,HC3N,,,,,1.860E-25,-1.800E+00,0.000E+00,1.000E+01,0.000E+00,2.000E-10,0.000E+00,0.000E+00,3.000E+00,0.000E+00,4.500E-14,-1.500E+00,0.000E+00,3.000E+01,0.000E+00,,k0 from our semi empirical model Hébrard et al. [2013] / k_inf from capture rate theory
HC3N,H,,H2C3N,,,,,6.000E-28,-2.930E+00,1.760E+02,0.300E+02,0.000E+00,0.110E-11,0.000E+00,0.500E+03,0.140E+01,0.140E+02,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"k0 from preliminary DFT/RRKM calculations (this work), k_inf from Parker et al. [2004] "
C2H3CN,H,,C2H4CN,,,,,4.000E-28,-1.510E+00,7.290E+01,1.000E+02,0.000E+00,6.070E-13,5.310E+00,-1.740E+02,4.000E+00,0.000E+00,5.600E-13,2.750E+00,5.030E+01,3.000E+01,0.000E+00,,"k0 = 10*k0(H + C2H4) Vuitton et al. [2012], k-inf = kinf(H+C2H4) Vuitton et al [2012] "
C2H4CN,CH3,,C3H7CN,,,,,1.000E-19,-3.500E+00,0.000E+00,1.000E+01,0.000E+00,3.000E-11,0.000E+00,0.000E+00,3.000E+00,0.000E+00,2.000E-11,-1.500E+00,0.000E+00,3.000E+00,0.000E+00,,By comparison with CH3 + C3H7
HC4N,H,,CH2C3N,,,,,1.600E-22,-1.800E+00,0.000E+00,1.000E+01,0.000E+00,2.000E-10,0.000E+00,0.000E+00,3.000E+00,0.000E+00,1.000E-12,-1.500E+00,0.000E+00,3.000E+01,0.000E+00,,k0 from our semi empirical model Hébrard et al. [2013] / k_inf from capture rate theory
CH2C3N,H,,CH3C3N,,,,,1.000E-21,-1.800E+00,0.000E+00,3.000E+01,0.000E+00,1.000E-10,0.000E+00,0.000E+00,4.000E+00,0.000E+00,1.000E-12,-1.500E+00,0.000E+00,1.000E+02,0.000E+00,,k0 from our semi empirical model Hébrard et al. [2013] / k_inf from capture rate theory
CH2C3N,CH3,,C2H5C3N,,,,,6.000E-20,-3.500E+00,0.000E+00,1.000E+01,0.000E+00,6.000E-11,0.000E+00,0.000E+00,2.000E+00,0.000E+00,2.000E-11,-1.500E+00,0.000E+00,2.000E+00,0.000E+00,,k0 from our semi empirical model Hébrard et al. [2013] / k_inf from capture rate theory
